ECs	E2P2	PRIAM	KOALA	KAAS	INTERPRO	Blast2Go
4.2.3.35	1,0	1,0	0	0	0	1,0
2.1.1.114	1,0	1,0	1,0	1,0	0	1,0
3.2.1.167	0	1,0	0	0	0	1,0
3.2.1.161	1,0	1,0	0	0	0	1,0
1.1.1.1	1,0	1,0	0,97058824	0,79411765	0	0,90909091
1.1.1.3	1,0	1,0	1,0	1,0	0	1,0
1.1.1.8	1,0	1,0	1,0	0,44444444	0,33333333	1,0
3.1.1.82	0,5	1,0	0	0,5	0	1,0
3.1.1.80	1,0	0,5	0,5	0	0	1,0
3.1.3.86	0,42857143	0	0	0	0	0
1.15.1.1	1,0	0,91304348	0,87142857	0,67142857	0,6	1,0
