ECs	E2P2	PRIAM	KOALA	KAAS	INTERPRO	Blast2Go
4.2.3.30	0	1,0	0	0	0	0,33333333
2.1.1.112	0,75	1,0	1,0	1,0	0	0,75
2.1.1.111	1,0	1,0	0	0	0	1,0
4.2.3.33	1,0	0,5	0	0	0	0,5
2.1.1.117	1,0	1,0	0	0	0	1,0
4.2.3.35	0,66666667	1,0	0	0	0	1,0
2.1.1.114	1,0	1,0	1,0	1,0	0	1,0
3.2.1.167	0	1,0	0	0	0	1,0
3.2.1.161	1,0	1,0	0	0	0	1,0
1.1.1.1	1,0	0,97058824	0,97058824	0,96428571	0	0,76923077
1.1.1.3	1,0	1,0	1,0	1,0	0	1,0
1.1.1.8	1,0	1,0	1,0	1,0	1,0	1,0
3.1.1.82	0,33333333	1,0	0	1,0	0	1,0
3.1.1.80	0,66666667	1,0	0,06666667	0	0	1,0
3.1.3.86	1,0	0	0	0	0	0
1.15.1.1	0,98550725	1,0	1,0	1,0	1,0	0,95454545
